sitename,county,aqi,pollutant,status,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,datacreationdate,unit,co_8hr,pm2.5_avg,pm10_avg,so2_avg,longitude,latitude,siteid,so2_level,co_level,o3_level,o3_8hr_level,pm10_level,pm2.5_level,no2_level,nox_level,no_level,windspeed_level
員林,彰化縣,67,細懸浮微粒,普通,0.7,0.3,26.0,48.0,37.0,18.0,10.0,11.8,1.0,2.0,176.0,2025-03-25 23:00,,0.2,18.5,36.0,1.0,120.5631893,23.9615945,139,低,低,低,中,低,低,低,低,低,弱
大城,彰化縣,51,細懸浮微粒,普通,1.2,0.16,25.0,37.0,25.0,14.0,4.0,5.6,0.6,0.4,185.0,2025-03-25 23:00,,0.1,12.5,25.0,1.0,120.26964167,23.85493056,85,低,低,低,中,低,低,低,低,低,弱
富貴角,新北市,97,臭氧八小時,普通,0.8,0.2,58.0,69.0,35.0,23.0,3.0,3.2,0.1,1.0,150.0,2025-03-25 23:00,,0.2,19.7,32.0,1.0,121.53656894,25.29681695,84,低,低,中,高,低,中,低,低,低,弱
麥寮,雲林縣,67,細懸浮微粒,普通,1.1,0.24,24.0,36.0,38.0,23.0,7.0,9.6,2.5,1.2,157.0,2025-03-25 23:00,,0.2,18.2,33.0,1.0,120.251825,23.753506,83,低,低,低,中,低,中,低,低,低,弱
關山,臺東縣,50,,良好,0.4,0.17,16.0,27.0,22.0,11.0,2.0,4.7,2.0,0.6,299.0,2025-03-25 23:00,,0.1,12.3,22.0,0.0,121.161933,23.045083,80,低,低,低,低,低,低,低,低,低,弱
馬公,澎湖縣,41,,良好,0.7,0.18,39.0,44.0,23.0,11.0,4.0,5.6,1.0,1.7,186.0,2025-03-25 23:00,,0.1,8.7,21.0,0.0,119.566158,23.569031,78,低,低,低,中,低,低,低,低,低,弱
金門,金門縣,77,細懸浮微粒,普通,1.2,0.18,52.0,52.0,36.0,20.0,10.0,11.2,0.6,1.6,187.0,2025-03-25 23:00,,0.1,21.9,39.0,1.0,118.312256,24.432133,77,低,低,中,中,低,低,低,低,低,弱
馬祖,連江縣,100,臭氧八小時,普通,1.0,0.16,56.0,70.0,46.0,14.0,5.0,6.1,0.5,6.5,206.0,2025-03-25 23:00,,0.1,20.2,50.0,1.0,119.952724,26.153736,75,低,低,中,高,低,低,低,低,低,中
埔里,南投縣,81,細懸浮微粒,普通,1.2,0.39,24.0,52.0,44.0,27.0,11.0,12.0,1.0,0.5,216.0,2025-03-25 23:00,,0.3,23.5,42.0,1.0,120.967903,23.968842,72,低,低,低,中,低,中,低,低,低,弱
復興,高雄市,59,細懸浮微粒,普通,1.0,0.55,23.0,44.0,30.0,13.0,20.0,21.5,1.0,0.7,103.0,2025-03-25 23:00,,0.4,15.3,29.0,2.0,120.312017,22.608711,71,低,低,低,中,低,低,低,低,低,弱
永和,新北市,85,細懸浮微粒,普通,0.9,0.57,22.0,32.0,18.0,16.0,22.0,24.2,2.0,1.2,92.0,2025-03-25 23:00,,0.9,24.8,38.0,1.0,121.516306,25.017,70,低,低,低,中,低,低,低,低,低,弱
竹山,南投縣,76,細懸浮微粒,普通,1.0,0.24,28.0,57.0,32.0,19.0,8.0,9.0,0.8,1.0,151.0,2025-03-25 23:00,,0.2,21.8,38.0,1.0,120.677306,23.756389,69,低,低,低,中,低,低,低,低,低,弱
中壢,桃園市,82,細懸浮微粒,普通,0.9,0.62,19.0,32.0,47.0,27.0,26.0,34.9,8.6,0.3,347.0,2025-03-25 23:00,,0.9,23.9,44.0,0.0,121.221667,24.953278,68,低,低,低,中,低,中,中,中,低,弱
冬山,宜蘭縣,55,細懸浮微粒,普通,0.8,0.31,25.0,40.0,29.0,17.0,6.0,7.8,1.8,0.2,199.0,2025-03-25 23:00,,0.2,14.0,29.0,1.0,121.792928,24.632203,66,低,低,低,中,低,低,低,低,低,弱
宜蘭,宜蘭縣,58,細懸浮微粒,普通,1.3,0.26,37.0,37.0,21.0,16.0,6.0,6.8,0.4,0.6,260.0,2025-03-25 23:00,,0.2,15.2,26.0,1.0,121.746394,24.747917,65,低,低,低,中,低,低,低,低,低,弱
花蓮,花蓮縣,48,,良好,0.4,0.2,29.0,31.0,24.0,17.0,3.0,3.6,0.2,1.7,223.0,2025-03-25 23:00,,0.2,11.8,26.0,0.0,121.599769,23.971306,63,低,低,低,低,低,低,低,低,低,弱
臺東,臺東縣,43,,良好,0.6,0.18,27.0,30.0,23.0,9.0,3.0,4.7,0.8,1.7,317.0,2025-03-25 23:00,,0.2,10.6,24.0,0.0,121.15045,22.755358,62,低,低,低,低,低,低,低,低,低,弱
恆春,屏東縣,44,,良好,1.0,0.16,33.0,47.0,18.0,8.0,1.0,2.0,0.6,1.3,13.0,2025-03-25 23:00,,0.1,10.3,19.0,1.0,120.788928,21.958069,61,低,低,低,中,低,低,低,低,低,弱
潮州,屏東縣,89,細懸浮微粒,普通,0.4,0.27,29.0,46.0,39.0,28.0,7.0,7.7,0.3,1.3,127.0,2025-03-25 23:00,,0.2,26.3,44.0,0.0,120.561175,22.523108,60,低,低,低,中,低,中,低,低,低,弱
屏東,屏東縣,80,細懸浮微粒,普通,0.8,0.66,33.0,58.0,59.0,36.0,17.0,17.9,0.3,0.8,111.0,2025-03-25 23:00,,0.3,23.0,48.0,1.0,120.488033,22.673081,59,低,低,低,中,低,中,低,低,低,弱
小港,高雄市,66,細懸浮微粒,普通,0.5,0.51,22.0,43.0,34.0,21.0,25.0,25.9,0.6,0.7,78.0,2025-03-25 23:00,,0.3,18.1,28.0,1.0,120.337736,22.565833,58,低,低,低,中,低,低,中,低,低,弱
前鎮,高雄市,57,細懸浮微粒,普通,2.0,0.75,17.0,42.0,38.0,17.0,25.0,27.8,2.6,0.3,319.0,2025-03-25 23:00,,0.4,14.7,31.0,3.0,120.30833356,22.6044507,57,低,低,低,中,低,低,中,低,低,弱
前金,高雄市,52,細懸浮微粒,普通,0.7,0.39,22.0,49.0,32.0,14.0,17.0,19.4,1.8,0.3,346.0,2025-03-25 23:00,,0.3,12.8,30.0,1.0,120.28676111,22.63390278,56,低,低,低,中,低,低,低,低,低,弱
左營,高雄市,55,細懸浮微粒,普通,0.5,0.39,23.0,55.0,21.0,10.0,14.0,15.4,0.4,0.3,242.0,2025-03-25 23:00,,0.2,13.9,24.0,1.0,120.292917,22.674861,54,低,低,低,中,低,低,低,低,低,弱
楠梓,高雄市,65,細懸浮微粒,普通,1.4,0.39,24.0,50.0,51.0,28.0,18.0,19.0,0.6,0.5,86.0,2025-03-25 23:00,,0.3,17.6,42.0,1.0,120.328289,22.733667,53,低,低,低,中,低,中,低,低,低,弱
林園,高雄市,78,細懸浮微粒,普通,0.9,0.37,29.0,48.0,82.0,31.0,11.0,12.4,0.5,0.4,26.0,2025-03-25 23:00,,0.2,22.4,54.0,1.0,120.41175,22.4795,52,低,低,低,中,低,中,低,低,低,弱
大寮,高雄市,84,細懸浮微粒,普通,1.5,0.4,20.0,37.0,59.0,35.0,14.0,15.8,1.0,0.4,143.0,2025-03-25 23:00,,0.3,24.6,47.0,8.0,120.425311,22.56413611,51,低,低,低,中,低,中,低,低,低,弱
鳳山,高雄市,72,細懸浮微粒,普通,0.9,0.46,25.0,44.0,41.0,22.0,18.0,18.7,0.7,0.3,118.0,2025-03-25 23:00,,0.5,20.1,36.0,2.0,120.357422,22.628126,50,低,低,低,中,低,低,低,低,低,弱
仁武,高雄市,65,細懸浮微粒,普通,2.2,0.42,25.0,52.0,47.0,26.0,19.0,20.4,0.8,0.9,92.0,2025-03-25 23:00,,0.3,17.5,35.0,3.0,120.332631,22.689056,49,低,低,低,中,低,中,低,低,低,弱
橋頭,高雄市,72,細懸浮微粒,普通,1.2,0.44,14.0,48.0,51.0,27.0,24.0,25.0,0.8,0.9,90.0,2025-03-25 23:00,,0.3,20.0,38.0,2.0,120.305689,22.757506,48,低,低,低,中,低,中,低,低,低,弱
美濃,高雄市,77,臭氧八小時,普通,0.5,0.27,37.0,63.0,38.0,20.0,6.0,6.7,0.5,0.8,52.0,2025-03-25 23:00,,0.2,21.7,38.0,0.0,120.530542,22.883583,47,低,低,低,中,低,低,低,低,低,弱
臺南,臺南市,52,細懸浮微粒,普通,0.1,0.3,34.0,48.0,19.0,11.0,10.0,11.0,0.3,1.6,188.0,2025-03-25 23:00,,0.2,12.9,27.0,0.0,120.21947897,22.98928311,46,低,低,低,中,低,低,低,低,低,弱
安南,臺南市,58,細懸浮微粒,普通,1.1,0.45,19.0,46.0,38.0,22.0,20.0,20.7,0.6,1.3,123.0,2025-03-25 23:00,,0.2,15.1,33.0,1.0,120.2175,23.048197,45,低,低,低,中,低,低,低,低,低,弱
善化,臺南市,59,細懸浮微粒,普通,0.8,0.32,12.0,34.0,30.0,21.0,21.0,23.2,1.5,0.3,143.0,2025-03-25 23:00,,0.2,15.5,29.0,1.0,120.29740529,23.11337642,44,低,低,低,中,低,低,低,低,低,弱
新營,臺南市,59,細懸浮微粒,普通,0.6,0.29,22.0,46.0,41.0,18.0,11.0,12.4,1.1,1.2,172.0,2025-03-25 23:00,,0.2,15.6,31.0,0.0,120.31725,23.305633,43,低,低,低,中,低,低,低,低,低,弱
嘉義,嘉義市,61,細懸浮微粒,普通,1.2,0.31,25.0,49.0,29.0,19.0,10.0,10.5,0.4,0.8,120.0,2025-03-25 23:00,,0.2,16.0,29.0,1.0,120.44125148,23.46477865,42,低,低,低,中,低,低,低,低,低,弱
臺西,雲林縣,44,,良好,1.0,0.17,31.0,42.0,23.0,10.0,3.0,4.8,1.1,1.7,181.0,2025-03-25 23:00,,0.1,11.0,25.0,1.0,120.19933333,23.702175,41,低,低,低,中,低,低,低,低,低,弱
朴子,嘉義縣,56,細懸浮微粒,普通,0.6,0.15,30.0,46.0,24.0,15.0,4.0,5.4,1.0,1.0,138.0,2025-03-25 23:00,,0.1,14.2,26.0,0.0,120.2478,23.46538,40,低,低,低,中,低,低,低,低,低,弱
新港,嘉義縣,55,細懸浮微粒,普通,1.5,0.19,31.0,47.0,28.0,11.0,7.0,7.5,0.4,1.1,154.0,2025-03-25 23:00,,0.1,13.8,27.0,1.0,120.345531,23.554839,39,低,低,低,中,低,低,低,低,低,弱
崙背,雲林縣,59,細懸浮微粒,普通,0.9,0.21,28.0,42.0,38.0,16.0,4.0,5.6,0.9,0.4,173.0,2025-03-25 23:00,,0.1,15.3,31.0,1.0,120.348742,23.757547,38,低,低,低,中,低,低,低,低,低,弱
斗六,雲林縣,69,細懸浮微粒,普通,0.8,0.3,24.0,50.0,35.0,24.0,10.0,11.3,1.0,0.4,157.0,2025-03-25 23:00,,0.2,19.1,34.0,1.0,120.544994,23.711853,37,低,低,低,中,低,中,低,低,低,弱
南投,南投縣,82,細懸浮微粒,普通,1.6,0.29,24.0,54.0,45.0,27.0,11.0,12.4,0.4,1.2,140.0,2025-03-25 23:00,,0.2,23.7,42.0,1.0,120.685306,23.913,36,低,低,低,中,低,中,低,低,低,弱
二林,彰化縣,62,細懸浮微粒,普通,1.7,0.19,30.0,43.0,29.0,14.0,3.0,4.3,0.4,1.4,176.0,2025-03-25 23:00,,0.2,16.4,35.0,1.0,120.409653,23.925175,35,低,低,低,中,低,低,低,低,低,弱
線西,彰化縣,51,細懸浮微粒,普通,0.6,0.17,40.0,47.0,27.0,13.0,3.0,4.1,0.8,2.7,207.0,2025-03-25 23:00,,0.1,12.6,29.0,1.0,120.469061,24.131672,34,低,低,低,中,低,低,低,低,低,弱
彰化,彰化縣,62,細懸浮微粒,普通,1.4,0.29,22.0,40.0,33.0,19.0,9.0,11.1,1.6,1.3,206.0,2025-03-25 23:00,,0.2,16.4,30.0,1.0,120.541519,24.066,33,低,低,低,中,低,低,低,低,低,弱
西屯,臺中市,66,細懸浮微粒,普通,1.1,0.29,25.0,46.0,41.0,21.0,10.0,11.9,1.2,1.1,180.0,2025-03-25 23:00,,0.2,18.0,38.0,1.0,120.616917,24.162197,32,低,低,低,中,低,低,低,低,低,弱
忠明,臺中市,58,細懸浮微粒,普通,1.3,0.28,28.0,40.0,28.0,10.0,8.0,9.9,1.5,1.8,191.0,2025-03-25 23:00,,0.3,15.0,33.0,1.0,120.641092,24.151958,31,低,低,低,中,低,低,低,低,低,弱
大里,臺中市,77,細懸浮微粒,普通,0.7,0.38,20.0,38.0,37.0,28.0,15.0,16.2,0.8,0.7,127.0,2025-03-25 23:00,,0.3,22.1,38.0,1.0,120.67844444,24.09961111,30,低,低,低,中,低,中,低,低,低,弱
沙鹿,臺中市,58,細懸浮微粒,普通,0.4,0.22,33.0,44.0,33.0,11.0,7.0,7.9,0.4,2.4,178.0,2025-03-25 23:00,,0.2,15.2,36.0,,120.568794,24.225628,29,低,低,低,中,低,低,低,低,低,弱
豐原,臺中市,91,細懸浮微粒,普通,1.7,0.29,42.0,58.0,40.0,27.0,7.0,8.1,0.8,1.3,137.0,2025-03-25 23:00,,0.3,27.0,42.0,2.0,120.74252414,24.25699731,28,低,低,低,中,低,中,低,低,低,弱
三義,苗栗縣,80,細懸浮微粒,普通,1.1,0.29,34.0,57.0,36.0,25.0,6.0,6.6,0.3,2.3,203.0,2025-03-25 23:00,,0.2,23.2,41.0,1.0,120.75956754,24.38248443,27,低,低,低,中,低,中,低,低,低,弱
苗栗,苗栗縣,72,細懸浮微粒,普通,2.0,0.34,26.0,46.0,39.0,25.0,14.0,15.2,1.0,0.9,205.0,2025-03-25 23:00,,0.2,20.0,35.0,2.0,120.82011468,24.56499183,26,低,低,低,中,低,中,低,低,低,弱
頭份,苗栗縣,72,細懸浮微粒,普通,2.2,0.37,20.0,43.0,37.0,24.0,16.0,17.3,1.1,0.7,135.0,2025-03-25 23:00,,0.3,20.2,37.0,2.0,120.89869286,24.69690679,25,低,低,低,中,低,中,低,低,低,弱
新竹,新竹市,69,細懸浮微粒,普通,2.5,0.65,10.0,42.0,37.0,25.0,28.0,29.1,0.9,0.4,160.0,2025-03-25 23:00,,0.3,19.1,31.0,1.0,120.97236752,24.8056356,24,低,低,低,中,低,中,中,低,低,弱
竹東,新竹縣,72,細懸浮微粒,普通,0.9,0.28,20.0,45.0,31.0,25.0,9.0,10.9,1.5,0.3,69.0,2025-03-25 23:00,,0.2,20.2,33.0,1.0,121.08895493,24.74091408,23,低,低,低,中,低,中,低,低,低,弱
湖口,新竹縣,68,細懸浮微粒,普通,2.8,0.34,20.0,46.0,42.0,25.0,22.0,22.7,0.4,0.8,202.0,2025-03-25 23:00,,0.2,18.7,38.0,2.0,121.03886894,24.90009696,22,低,低,低,中,低,中,低,低,低,弱
龍潭,桃園市,72,細懸浮微粒,普通,1.6,0.35,25.0,54.0,49.0,22.0,20.0,21.0,1.0,0.8,252.0,2025-03-25 23:00,,0.2,20.2,44.0,1.0,121.21645772,24.86400048,21,低,低,低,中,低,低,低,低,低,弱
平鎮,桃園市,71,細懸浮微粒,普通,1.2,0.4,23.0,45.0,43.0,22.0,22.0,23.1,0.6,0.3,274.0,2025-03-25 23:00,,0.3,19.9,44.0,1.0,121.203986,24.952786,20,低,低,低,中,低,低,低,低,低,弱
觀音,桃園市,58,細懸浮微粒,普通,1.1,0.22,33.0,49.0,30.0,19.0,8.0,8.9,0.3,1.7,220.0,2025-03-25 23:00,,0.1,15.2,28.0,1.0,121.08283092,25.03556747,19,低,低,低,中,低,低,低,低,低,弱
大園,桃園市,55,細懸浮微粒,普通,1.0,0.3,30.0,52.0,35.0,15.0,11.0,12.2,0.3,1.2,227.0,2025-03-25 23:00,,0.2,14.0,34.0,1.0,121.20251473,25.06100357,18,低,低,低,中,低,低,低,低,低,弱
桃園,桃園市,77,細懸浮微粒,普通,2.3,0.58,19.0,50.0,42.0,29.0,31.0,32.3,0.5,0.2,262.0,2025-03-25 23:00,,0.4,22.1,42.0,2.0,121.30500531,24.9947107,17,低,低,低,中,低,中,中,低,低,弱
松山,臺北市,91,細懸浮微粒,普通,2.4,0.54,6.0,32.0,29.0,24.0,37.0,42.5,4.8,1.1,19.0,2025-03-25 23:00,,0.5,27.2,42.0,3.0,121.578611,25.05,15,低,低,低,中,低,中,中,中,低,弱
古亭,臺北市,87,細懸浮微粒,普通,1.1,0.42,22.0,39.0,23.0,18.0,21.0,22.6,0.7,0.9,136.0,2025-03-25 23:00,,0.5,25.5,40.0,1.0,121.529556,25.020608,14,低,低,低,中,低,低,低,低,低,弱
萬華,臺北市,82,細懸浮微粒,普通,0.5,0.53,23.0,35.0,28.0,19.0,27.0,28.5,0.9,0.8,145.0,2025-03-25 23:00,,0.6,23.7,43.0,1.0,121.507972,25.046503,13,低,低,低,中,低,低,中,低,低,弱
中山,臺北市,90,細懸浮微粒,普通,0.9,0.61,19.0,37.0,37.0,23.0,34.0,38.1,3.1,1.6,98.0,2025-03-25 23:00,,0.6,26.7,49.0,1.0,121.526528,25.062361,12,低,低,低,中,低,中,中,中,低,弱
士林,臺北市,81,細懸浮微粒,普通,1.0,0.47,32.0,51.0,27.0,21.0,23.0,24.3,0.4,0.7,143.0,2025-03-25 23:00,,0.4,23.3,42.0,1.0,121.51666356,25.10334003,11,低,低,低,中,低,低,低,低,低,弱
林口,新北市,74,細懸浮微粒,普通,1.9,0.43,16.0,51.0,45.0,20.0,35.0,38.0,2.3,1.1,223.0,2025-03-25 23:00,,0.3,20.9,43.0,1.0,121.36548982,25.07798949,9,低,低,低,中,低,低,中,中,低,弱
菜寮,新北市,87,細懸浮微粒,普通,1.1,0.64,27.0,50.0,34.0,23.0,31.0,31.8,0.8,1.5,119.0,2025-03-25 23:00,,0.5,25.5,47.0,1.0,121.481028,25.06895,8,低,低,低,中,低,中,中,低,低,弱
新莊,新北市,92,細懸浮微粒,普通,0.7,1.08,0.0,37.0,52.0,32.0,47.0,52.8,5.6,0.4,253.0,2025-03-25 23:00,,0.7,27.4,52.0,0.0,121.4325,25.037972,7,低,中,低,中,低,中,中,中,低,弱
板橋,新北市,93,細懸浮微粒,普通,1.2,1.02,5.0,43.0,52.0,33.0,50.0,54.5,4.4,0.8,256.0,2025-03-25 23:00,,0.8,27.7,49.0,1.0,121.458667,25.012972,6,低,中,低,中,低,中,高,中,低,弱
土城,新北市,103,細懸浮微粒,對敏感族群不健康,1.2,0.76,9.0,40.0,47.0,30.0,39.0,40.8,1.6,1.5,164.0,2025-03-25 23:00,,0.7,31.5,49.0,1.0,121.451861,24.982528,5,低,低,低,中,低,中,中,中,低,弱
新店,新北市,72,細懸浮微粒,普通,0.9,0.39,31.0,52.0,29.0,15.0,21.0,22.5,0.8,0.3,171.0,2025-03-25 23:00,,0.5,20.2,37.0,1.0,121.537778,24.977222,4,低,低,低,中,低,低,低,低,低,弱
萬里,新北市,78,細懸浮微粒,普通,0.7,0.24,43.0,58.0,25.0,15.0,5.0,5.3,0.1,3.5,233.0,2025-03-25 23:00,,0.2,22.2,35.0,1.0,121.689881,25.179667,3,低,低,低,中,低,低,低,低,低,弱
汐止,新北市,90,細懸浮微粒,普通,1.2,0.48,4.0,33.0,31.0,27.0,34.0,39.5,5.0,0.4,32.0,2025-03-25 23:00,,0.4,26.9,40.0,2.0,121.64081,25.06624,2,低,低,低,中,低,中,中,中,低,弱
基隆,基隆市,75,細懸浮微粒,普通,1.8,0.57,5.0,35.0,33.0,22.0,38.0,41.6,2.8,0.3,322.0,2025-03-25 23:00,,0.5,21.4,35.0,1.0,121.760056,25.129167,1,低,低,低,中,低,低,中,中,低,弱
屏東(枋山),屏東縣,67,臭氧八小時,普通,0.4,0.24,44.0,60.0,27.0,11.0,1.0,2.2,0.3,5.2,95.0,2025-03-25 22:00,,0.2,12.7,25.0,,120.651472,22.260899,313,低,低,中,中,低,低,低,低,低,中
臺南（南化）,臺南市,67,細懸浮微粒,普通,0.0,0.23,12.0,39.0,26.0,20.0,4.0,4.8,0.3,1.1,168.0,2025-03-25 22:00,,0.2,18.3,27.0,0.0,120.44583156,23.04562013,312,低,低,低,中,低,低,低,低,低,弱
新北（樹林）,新北市,95,細懸浮微粒,普通,0.8,0.56,22.0,58.0,63.0,43.0,26.0,29.1,2.3,0.0,33.0,2025-03-25 22:00,,0.4,28.4,49.0,0.0,121.38352778,24.94902778,311,低,低,低,中,低,中,中,低,低,弱
台中市（和平區消防隊）,臺中市,61,細懸浮微粒,普通,0.2,0.3,43.0,58.0,24.0,18.0,7.0,9.1,1.7,0.3,319.0,2025-03-25 22:00,,0.3,16.3,26.0,0.0,120.883858,24.174592,310,低,低,低,中,低,低,低,低,低,弱
屏東（琉球）,屏東縣,64,臭氧八小時,普通,0.9,0.2,38.0,59.0,19.0,14.0,3.0,4.8,0.8,0.3,157.0,2025-03-25 22:00,,0.2,14.9,24.0,0.0,120.37722,22.35222,204,低,低,低,中,低,低,低,低,低,弱
臺南（麻豆）,臺南市,68,細懸浮微粒,普通,0.7,0.27,16.0,37.0,43.0,20.0,22.0,24.4,1.7,0.5,136.0,2025-03-25 22:00,,0.2,18.6,39.0,0.0,120.24583056,23.17904722,203,低,低,低,中,低,低,低,低,低,弱
高雄（湖內）,高雄市,57,細懸浮微粒,普通,0.8,0.44,10.0,44.0,36.0,22.0,29.0,41.2,11.8,0.3,59.0,2025-03-25 22:00,,0.2,14.8,32.0,1.0,120.24535,22.87985556,202,低,低,低,中,低,低,中,中,低,弱
宜蘭（頭城）,宜蘭縣,66,細懸浮微粒,普通,1.1,0.28,18.0,36.0,30.0,16.0,12.0,12.6,0.4,0.3,25.0,2025-03-25 22:00,,0.2,18.1,35.0,1.0,121.82463916,24.85366672,201,低,低,低,中,低,低,低,低,低,弱
員林,彰化縣,68,細懸浮微粒,普通,0.8,0.3,28.0,54.0,43.0,19.0,9.0,11.0,1.2,2.0,167.0,2025-03-25 22:00,,0.2,18.7,36.0,1.0,120.5631893,23.9615945,139,低,低,低,中,低,低,低,低,低,弱
大城,彰化縣,48,,良好,1.1,0.18,26.0,44.0,28.0,14.0,4.0,5.2,1.1,0.5,184.0,2025-03-25 22:00,,0.1,11.9,24.0,1.0,120.26964167,23.85493056,85,低,低,低,中,低,低,低,低,低,弱
富貴角,新北市,100,臭氧八小時,普通,1.0,0.22,63.0,70.0,31.0,23.0,3.0,3.2,0.1,0.3,135.0,2025-03-25 22:00,,0.1,19.6,32.0,1.0,121.53656894,25.29681695,84,低,低,中,高,低,中,低,低,低,弱
麥寮,雲林縣,61,細懸浮微粒,普通,1.0,0.3,25.0,43.0,42.0,30.0,9.0,12.0,3.0,1.6,168.0,2025-03-25 22:00,,0.2,16.3,30.0,1.0,120.251825,23.753506,83,低,低,低,中,低,中,低,低,低,弱
關山,臺東縣,50,,良好,0.5,0.19,18.0,30.0,20.0,10.0,3.0,5.3,2.0,0.4,263.0,2025-03-25 22:00,,0.1,12.3,22.0,0.0,121.161933,23.045083,80,低,低,低,低,低,低,低,低,低,弱
馬公,澎湖縣,42,,良好,0.6,0.19,40.0,45.0,18.0,9.0,3.0,5.0,1.0,2.2,187.0,2025-03-25 22:00,,0.1,8.1,21.0,0.0,119.566158,23.569031,78,低,低,低,中,低,低,低,低,低,弱
金門,金門縣,81,細懸浮微粒,普通,1.1,0.19,49.0,54.0,39.0,19.0,17.0,17.9,0.7,1.3,194.0,2025-03-25 22:00,,0.1,23.4,40.0,1.0,118.312256,24.432133,77,低,低,中,中,低,低,低,低,低,弱
馬祖,連江縣,112,臭氧八小時,對敏感族群不健康,0.9,0.15,60.0,74.0,41.0,16.0,6.0,6.6,0.4,6.1,205.0,2025-03-25 22:00,,0.1,21.4,50.0,1.0,119.952724,26.153736,75,低,低,中,高,低,低,低,低,低,中
埔里,南投縣,79,細懸浮微粒,普通,1.2,0.44,27.0,58.0,43.0,26.0,11.0,12.8,0.9,0.4,273.0,2025-03-25 22:00,,0.3,22.6,41.0,1.0,120.967903,23.968842,72,低,低,低,中,低,中,低,低,低,弱
復興,高雄市,62,細懸浮微粒,普通,0.9,0.63,28.0,50.0,29.0,13.0,18.0,21.1,2.6,0.3,114.0,2025-03-25 22:00,,0.3,16.4,29.0,2.0,120.312017,22.608711,71,低,低,低,中,低,低,低,低,低,弱
永和,新北市,92,細懸浮微粒,普通,0.9,0.56,26.0,36.0,26.0,10.0,22.0,24.2,1.4,0.9,106.0,2025-03-25 22:00,,0.9,27.4,44.0,1.0,121.516306,25.017,70,低,低,低,中,低,低,低,低,低,弱
竹山,南投縣,80,臭氧八小時,普通,1.0,0.23,39.0,64.0,36.0,23.0,7.0,8.4,0.5,0.5,245.0,2025-03-25 22:00,,0.2,22.6,40.0,1.0,120.677306,23.756389,69,低,低,低,高,低,中,低,低,低,弱
中壢,桃園市,80,細懸浮微粒,普通,1.5,1.06,15.0,36.0,41.0,23.0,37.0,51.8,14.3,0.2,60.0,2025-03-25 22:00,,0.9,23.2,44.0,0.0,121.221667,24.953278,68,低,中,低,中,低,中,中,中,低,弱
冬山,宜蘭縣,54,細懸浮微粒,普通,0.9,0.25,29.0,44.0,27.0,14.0,4.0,6.3,1.8,0.3,230.0,2025-03-25 22:00,,0.2,13.7,30.0,1.0,121.792928,24.632203,66,低,低,低,中,低,低,低,低,低,弱
宜蘭,宜蘭縣,56,細懸浮微粒,普通,1.4,0.4,29.0,39.0,24.0,15.0,9.0,10.9,1.1,0.6,314.0,2025-03-25 22:00,,0.2,14.4,27.0,1.0,121.746394,24.747917,65,低,低,低,中,低,低,低,低,低,弱
花蓮,花蓮縣,45,,良好,0.6,0.32,22.0,32.0,31.0,13.0,8.0,8.7,0.4,2.2,232.0,2025-03-25 22:00,,0.2,10.4,27.0,0.0,121.599769,23.971306,63,低,低,低,中,低,低,低,低,低,弱
臺東,臺東縣,44,,良好,0.5,0.21,25.0,32.0,24.0,13.0,5.0,6.6,0.8,1.3,315.0,2025-03-25 22:00,,0.2,10.9,24.0,0.0,121.15045,22.755358,62,低,低,低,中,低,低,低,低,低,弱
恆春,屏東縣,44,,良好,1.0,0.16,34.0,48.0,19.0,9.0,1.0,1.2,0.1,1.5,16.0,2025-03-25 22:00,,0.1,11.0,20.0,1.0,120.788928,21.958069,61,低,低,低,中,低,低,低,低,低,弱
潮州,屏東縣,85,細懸浮微粒,普通,0.6,0.26,29.0,51.0,45.0,26.0,10.0,10.5,0.4,0.8,153.0,2025-03-25 22:00,,0.2,25.0,43.0,0.0,120.561175,22.523108,60,低,低,低,中,低,中,低,低,低,弱
屏東,屏東縣,80,臭氧八小時,普通,0.8,0.42,40.0,64.0,40.0,20.0,13.0,14.1,0.3,0.2,85.0,2025-03-25 22:00,,0.3,20.2,47.0,1.0,120.488033,22.673081,59,低,低,低,高,低,低,低,低,低,弱
小港,高雄市,67,細懸浮微粒,普通,0.5,0.5,24.0,49.0,27.0,21.0,25.0,25.7,0.5,1.1,76.0,2025-03-25 22:00,,0.3,18.4,29.0,1.0,120.337736,22.565833,58,低,低,低,中,低,低,中,低,低,弱
前鎮,高雄市,57,細懸浮微粒,普通,2.0,0.6,26.0,49.0,31.0,13.0,21.0,23.2,2.1,0.5,207.0,2025-03-25 22:00,,0.3,14.7,30.0,3.0,120.30833356,22.6044507,57,低,低,低,中,低,低,低,低,低,弱
前金,高雄市,53,細懸浮微粒,普通,0.7,0.29,32.0,55.0,28.0,9.0,10.0,11.6,0.9,0.3,346.0,2025-03-25 22:00,,0.2,13.4,30.0,1.0,120.28676111,22.63390278,56,低,低,低,中,低,低,低,低,低,弱
左營,高雄市,74,臭氧八小時,普通,0.6,0.34,32.0,62.0,25.0,13.0,12.0,12.8,0.4,0.3,241.0,2025-03-25 22:00,,0.2,14.0,26.0,1.0,120.292917,22.674861,54,低,低,低,中,低,低,低,低,低,弱
